Transaction_ID,Customer ID,Item_ID,Purchase Amount (USD),Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used
2547,2547,24,21,Summer,3.0,Express,0,0
2548,2548,15,97,Summer,3.2,2-Day Shipping,0,0
2549,2549,22,63,Winter,3.8,Standard,0,0
2550,2550,15,60,Fall,2.7,Standard,0,0
2551,2551,24,52,Fall,3.0,Store Pickup,0,0
2552,2552,10,32,Winter,4.1,Next Day Air,0,0
2553,2553,23,48,Spring,3.2,2-Day Shipping,0,0
2554,2554,17,25,Summer,4.5,Store Pickup,0,0
2555,2555,17,68,Summer,4.3,Store Pickup,0,0
2556,2556,14,74,Fall,3.5,Standard,0,0
2557,2557,18,88,Fall,3.1,Standard,0,0
2558,2558,7,23,Spring,3.9,Standard,0,0
2559,2559,16,32,Fall,2.7,Express,0,0
2560,2560,23,71,Winter,4.0,Free Shipping,0,0
2561,2561,24,62,Spring,2.7,Next Day Air,0,0
2562,2562,16,20,Spring,2.7,Free Shipping,0,0
2563,2563,7,62,Spring,4.7,Standard,0,0
2564,2564,22,81,Winter,4.5,Standard,0,0
2565,2565,19,90,Winter,3.0,2-Day Shipping,0,0
2566,2566,21,43,Fall,3.6,Store Pickup,0,0
2567,2567,9,38,Fall,3.3,Standard,0,0
2568,2568,13,25,Spring,4.3,Store Pickup,0,0
2569,2569,18,98,Winter,4.3,Express,0,0
2570,2570,11,75,Spring,4.8,Free Shipping,0,0
2571,2571,5,27,Spring,4.0,Store Pickup,0,0
2572,2572,13,27,Winter,3.5,Standard,0,0
2573,2573,1,42,Fall,3.9,Next Day Air,0,0
2574,2574,18,90,Summer,4.4,Store Pickup,0,0
2575,2575,20,63,Summer,4.6,2-Day Shipping,0,0
2576,2576,7,96,Fall,4.0,Express,0,0
2577,2577,16,40,Winter,4.2,Free Shipping,0,0
2578,2578,21,39,Fall,4.5,Next Day Air,0,0
2579,2579,13,48,Fall,3.9,Free Shipping,0,0
2580,2580,1,20,Summer,3.7,Express,0,0
2581,2581,3,29,Summer,3.6,Store Pickup,0,0
2582,2582,11,81,Winter,4.7,Express,0,0
2583,2583,11,98,Fall,3.6,2-Day Shipping,0,0
2584,2584,3,93,Fall,2.5,Next Day Air,0,0
2585,2585,21,30,Summer,2.9,Store Pickup,0,0
2586,2586,13,37,Fall,4.4,Free Shipping,0,0
2587,2587,8,28,Winter,4.6,Express,0,0
2588,2588,19,29,Winter,3.7,Express,0,0
2589,2589,22,49,Summer,3.2,Free Shipping,0,0
2590,2590,14,53,Winter,4.9,2-Day Shipping,0,0
2591,2591,25,66,Summer,5.0,Free Shipping,0,0
2592,2592,15,61,Spring,3.3,Express,0,0
2593,2593,7,23,Summer,4.4,Store Pickup,0,0
2594,2594,14,36,Fall,4.7,Store Pickup,0,0
2595,2595,12,81,Fall,3.6,Free Shipping,0,0
2596,2596,1,56,Summer,3.2,Free Shipping,0,0
2597,2597,6,78,Spring,3.0,Next Day Air,0,0
2598,2598,17,25,Summer,4.4,Store Pickup,0,0
2599,2599,22,86,Fall,3.3,Express,0,0
2600,2600,17,99,Winter,3.4,Express,0,0
2601,2601,23,83,Fall,3.9,Express,0,0
2602,2602,11,33,Winter,2.9,Store Pickup,0,0
2603,2603,8,44,Fall,2.9,Free Shipping,0,0
2604,2604,11,58,Spring,2.7,2-Day Shipping,0,0
2605,2605,2,54,Spring,3.4,Store Pickup,0,0
2606,2606,16,93,Spring,3.7,2-Day Shipping,0,0
2607,2607,10,98,Spring,4.7,Standard,0,0
2608,2608,10,36,Spring,3.1,Express,0,0
2609,2609,15,68,Fall,4.2,2-Day Shipping,0,0
2610,2610,22,95,Summer,3.0,Store Pickup,0,0
2611,2611,3,93,Spring,3.1,Express,0,0
2612,2612,15,99,Fall,4.2,2-Day Shipping,0,0
2613,2613,13,22,Winter,3.8,Next Day Air,0,0
2614,2614,25,88,Fall,2.9,Express,0,0
2615,2615,15,65,Spring,4.2,Express,0,0
2616,2616,18,62,Fall,3.1,2-Day Shipping,0,0
2617,2617,4,55,Spring,3.6,Express,0,0
2618,2618,7,97,Spring,4.8,Standard,0,0
2619,2619,9,77,Fall,4.1,Express,0,0
2620,2620,14,40,Winter,3.9,Free Shipping,0,0
2621,2621,1,23,Winter,3.0,Standard,0,0
2622,2622,10,46,Winter,3.0,Express,0,0
2623,2623,22,75,Spring,4.9,2-Day Shipping,0,0
2624,2624,10,76,Fall,4.8,Next Day Air,0,0
2625,2625,11,59,Summer,3.3,Standard,0,0
2626,2626,12,51,Summer,2.7,Standard,0,0
2627,2627,15,46,Fall,4.2,Express,0,0
2628,2628,6,26,Fall,3.6,Next Day Air,0,0
2629,2629,16,51,Summer,3.8,Next Day Air,0,0
2630,2630,19,44,Winter,3.8,Free Shipping,0,0
2631,2631,12,82,Spring,4.2,Free Shipping,0,0
2632,2632,12,44,Summer,2.7,Express,0,0
2633,2633,19,27,Fall,5.0,Next Day Air,0,0
2634,2634,13,90,Fall,4.7,Next Day Air,0,0
2635,2635,4,58,Summer,3.2,Store Pickup,0,0
2636,2636,16,80,Spring,2.9,2-Day Shipping,0,0
2637,2637,15,40,Winter,4.2,Store Pickup,0,0
2638,2638,14,23,Spring,3.7,Store Pickup,0,0
2639,2639,6,34,Spring,4.2,Store Pickup,0,0
2640,2640,1,35,Winter,2.6,Free Shipping,0,0
2641,2641,12,75,Summer,4.0,Store Pickup,0,0
2642,2642,13,60,Winter,2.7,Next Day Air,0,0
2643,2643,23,87,Summer,4.0,Store Pickup,0,0
2644,2644,25,41,Spring,2.9,Next Day Air,0,0
2645,2645,14,83,Spring,3.3,Standard,0,0
2646,2646,19,81,Spring,4.0,Store Pickup,0,0
2647,2647,18,56,Summer,3.9,Next Day Air,0,0
2648,2648,10,58,Summer,3.3,2-Day Shipping,0,0
2649,2649,14,84,Spring,3.9,Next Day Air,0,0
2650,2650,25,21,Fall,3.9,Store Pickup,0,0
2651,2651,21,35,Summer,4.2,Standard,0,0
2652,2652,5,43,Summer,4.6,Store Pickup,0,0
2653,2653,7,20,Summer,3.3,2-Day Shipping,0,0
2654,2654,1,36,Fall,4.8,Express,0,0
2655,2655,8,70,Fall,4.1,Next Day Air,0,0
2656,2656,13,83,Summer,3.4,Standard,0,0
2657,2657,7,76,Winter,3.6,Express,0,0
2658,2658,11,81,Summer,2.7,Express,0,0
2659,2659,9,47,Summer,3.2,Next Day Air,0,0
2660,2660,24,35,Summer,4.4,2-Day Shipping,0,0
2661,2661,14,85,Spring,4.9,Express,0,0
2662,2662,24,96,Fall,4.8,Express,0,0
2663,2663,12,98,Summer,2.8,2-Day Shipping,0,0
2664,2664,5,52,Fall,2.9,Free Shipping,0,0
2665,2665,17,84,Winter,3.2,Store Pickup,0,0
2666,2666,18,71,Winter,3.5,Store Pickup,0,0
2667,2667,4,95,Winter,4.1,Store Pickup,0,0
2668,2668,24,47,Summer,4.1,Free Shipping,0,0
2669,2669,8,75,Summer,4.8,Next Day Air,0,0
2670,2670,23,28,Spring,2.8,Free Shipping,0,0
2671,2671,13,44,Fall,4.7,Express,0,0
2672,2672,4,64,Winter,4.8,2-Day Shipping,0,0
2673,2673,24,28,Spring,2.9,Standard,0,0
2674,2674,16,21,Summer,2.6,2-Day Shipping,0,0
2675,2675,20,41,Fall,3.3,Express,0,0
2676,2676,7,38,Winter,3.4,Free Shipping,0,0
2677,2677,22,77,Spring,3.6,Free Shipping,0,0
2678,2678,7,43,Spring,3.8,Next Day Air,0,0
2679,2679,23,91,Spring,3.4,2-Day Shipping,0,0
2680,2680,7,68,Spring,3.8,Express,0,0
2681,2681,21,37,Fall,3.3,Next Day Air,0,0
2682,2682,10,23,Summer,4.8,Standard,0,0
2683,2683,5,65,Winter,3.9,2-Day Shipping,0,0
2684,2684,22,30,Summer,4.2,Next Day Air,0,0
2685,2685,11,45,Summer,4.7,Free Shipping,0,0
2686,2686,24,25,Winter,2.7,Express,0,0
2687,2687,21,72,Winter,3.8,2-Day Shipping,0,0
2688,2688,11,75,Fall,3.6,2-Day Shipping,0,0
2689,2689,9,63,Spring,2.9,2-Day Shipping,0,0
2690,2690,1,35,Fall,3.9,Standard,0,0
2691,2691,23,32,Summer,4.7,Free Shipping,0,0
2692,2692,14,25,Winter,3.3,2-Day Shipping,0,0
2693,2693,5,90,Spring,4.2,Free Shipping,0,0
2694,2694,24,70,Summer,2.6,Standard,0,0
2695,2695,13,27,Spring,4.9,Express,0,0
2696,2696,20,92,Fall,3.6,Standard,0,0
2697,2697,8,20,Spring,4.7,Free Shipping,0,0
2698,2698,15,52,Winter,3.2,Standard,0,0
2699,2699,16,57,Summer,3.6,Store Pickup,0,0
2700,2700,24,96,Fall,3.6,2-Day Shipping,0,0
2701,2701,18,68,Winter,3.2,Standard,0,0
2702,2702,2,30,Summer,2.8,Store Pickup,0,0
2703,2703,10,37,Fall,4.0,Next Day Air,0,0
2704,2704,19,42,Winter,4.4,Free Shipping,0,0
2705,2705,11,54,Spring,3.4,Next Day Air,0,0
2706,2706,15,81,Spring,5.0,Store Pickup,0,0
2707,2707,10,40,Spring,3.1,Express,0,0
2708,2708,22,88,Fall,4.2,Standard,0,0
2709,2709,11,94,Summer,3.3,Store Pickup,0,0
2710,2710,6,54,Winter,2.9,Standard,0,0
2711,2711,15,51,Summer,4.7,Standard,0,0
2712,2712,13,22,Spring,4.0,Standard,0,0
2713,2713,15,95,Fall,4.6,Standard,0,0
2714,2714,8,57,Fall,3.8,2-Day Shipping,0,0
2715,2715,2,45,Winter,3.6,Store Pickup,0,0
2716,2716,5,92,Winter,4.1,Express,0,0
2717,2717,10,40,Spring,2.7,Store Pickup,0,0
2718,2718,13,62,Winter,4.3,Free Shipping,0,0
2719,2719,7,90,Winter,4.9,Next Day Air,0,0
2720,2720,16,82,Fall,4.2,Free Shipping,0,0
2721,2721,19,52,Spring,2.8,Store Pickup,0,0
2722,2722,4,70,Spring,4.9,Free Shipping,0,0
2723,2723,20,83,Spring,2.8,2-Day Shipping,0,0
2724,2724,10,49,Summer,2.9,Store Pickup,0,0
2725,2725,5,91,Spring,2.5,Next Day Air,0,0
2726,2726,22,99,Summer,2.7,Free Shipping,0,0
2727,2727,23,92,Winter,3.3,Free Shipping,0,0
2728,2728,6,87,Winter,3.7,2-Day Shipping,0,0
2729,2729,12,28,Winter,4.0,Express,0,0
2730,2730,25,71,Summer,4.1,Free Shipping,0,0
2731,2731,25,32,Winter,4.1,Store Pickup,0,0
2732,2732,9,33,Summer,2.5,2-Day Shipping,0,0
2733,2733,21,75,Winter,4.2,Store Pickup,0,0
2734,2734,22,83,Summer,4.7,Express,0,0
2735,2735,3,93,Summer,2.7,2-Day Shipping,0,0
2736,2736,12,29,Spring,3.0,Express,0,0
2737,2737,16,25,Spring,4.8,Store Pickup,0,0
2738,2738,17,76,Spring,4.4,Free Shipping,0,0
2739,2739,5,81,Summer,4.3,2-Day Shipping,0,0
2740,2740,6,80,Winter,2.5,Store Pickup,0,0
2741,2741,13,70,Summer,4.9,Free Shipping,0,0
2742,2742,11,81,Fall,4.9,2-Day Shipping,0,0
2743,2743,10,86,Spring,3.9,Free Shipping,0,0
2744,2744,23,94,Fall,4.1,2-Day Shipping,0,0
2745,2745,6,66,Winter,3.3,Store Pickup,0,0
2746,2746,24,98,Summer,4.1,Standard,0,0
2747,2747,16,25,Fall,3.7,Standard,0,0
2748,2748,3,62,Winter,3.1,Free Shipping,0,0
2749,2749,15,98,Spring,3.0,Free Shipping,0,0
2750,2750,15,53,Spring,3.4,Standard,0,0
2751,2751,4,66,Spring,2.7,2-Day Shipping,0,0
2752,2752,11,52,Fall,3.1,Free Shipping,0,0
2753,2753,2,64,Winter,4.0,Free Shipping,0,0
2754,2754,25,59,Spring,3.6,Next Day Air,0,0
2755,2755,13,61,Summer,3.6,Free Shipping,0,0
2756,2756,23,97,Winter,3.3,Store Pickup,0,0
2757,2757,20,23,Winter,4.1,Free Shipping,0,0
2758,2758,20,98,Fall,4.3,Next Day Air,0,0
2759,2759,1,98,Summer,3.2,Standard,0,0
2760,2760,10,59,Summer,3.9,Free Shipping,0,0
2761,2761,12,82,Fall,5.0,Next Day Air,0,0
2762,2762,5,82,Fall,3.4,Next Day Air,0,0
2763,2763,18,41,Fall,3.8,Store Pickup,0,0
2764,2764,9,52,Fall,2.9,2-Day Shipping,0,0
2765,2765,2,41,Spring,2.6,Next Day Air,0,0
2766,2766,25,70,Summer,4.3,2-Day Shipping,0,0
2767,2767,11,91,Winter,2.8,Standard,0,0
2768,2768,11,95,Spring,4.5,Free Shipping,0,0
2769,2769,1,25,Spring,3.8,2-Day Shipping,0,0
2770,2770,6,89,Fall,3.0,Standard,0,0
2771,2771,24,44,Fall,3.3,Express,0,0
2772,2772,15,52,Summer,3.1,2-Day Shipping,0,0
2773,2773,22,94,Spring,3.5,Store Pickup,0,0
2774,2774,14,98,Spring,4.6,Express,0,0
2775,2775,24,40,Fall,4.1,Standard,0,0
2776,2776,21,25,Fall,3.6,Free Shipping,0,0
2777,2777,19,62,Fall,2.9,Free Shipping,0,0
2778,2778,1,24,Fall,4.8,Standard,0,0
2779,2779,23,57,Spring,3.2,Standard,0,0
2780,2780,13,66,Winter,4.3,Express,0,0
2781,2781,24,70,Winter,4.1,Next Day Air,0,0
2782,2782,4,39,Spring,4.6,Standard,0,0
2783,2783,25,34,Spring,3.8,Free Shipping,0,0
2784,2784,12,38,Spring,4.5,Next Day Air,0,0
2785,2785,12,70,Winter,3.1,Express,0,0
2786,2786,1,80,Summer,2.9,Next Day Air,0,0
2787,2787,9,51,Spring,3.8,Next Day Air,0,0
2788,2788,24,79,Spring,4.1,Next Day Air,0,0
2789,2789,24,92,Summer,3.1,Free Shipping,0,0
2790,2790,2,85,Fall,5.0,Express,0,0
2791,2791,21,63,Spring,4.5,Free Shipping,0,0
2792,2792,25,60,Fall,2.8,Express,0,0
2793,2793,7,44,Winter,3.2,Express,0,0
2794,2794,24,57,Spring,3.1,Standard,0,0
2795,2795,15,24,Fall,3.3,Standard,0,0
2796,2796,19,35,Winter,3.4,Store Pickup,0,0
2797,2797,15,73,Winter,3.8,Store Pickup,0,0
2798,2798,17,42,Winter,3.5,Express,0,0
2799,2799,16,20,Winter,4.8,Store Pickup,0,0
2800,2800,18,89,Spring,3.9,Free Shipping,0,0
2801,2801,6,76,Fall,3.4,Free Shipping,0,0
2802,2802,6,56,Winter,2.6,Express,0,0
2803,2803,8,100,Fall,3.1,Store Pickup,0,0
2804,2804,18,44,Winter,3.3,Free Shipping,0,0
2805,2805,16,76,Spring,2.8,Standard,0,0
2806,2806,13,97,Fall,4.3,Standard,0,0
2807,2807,1,39,Spring,2.7,Standard,0,0
2808,2808,16,100,Spring,4.4,2-Day Shipping,0,0
2809,2809,12,62,Spring,3.9,Free Shipping,0,0
2810,2810,7,98,Summer,3.0,Standard,0,0
2811,2811,3,31,Summer,4.0,Standard,0,0
2812,2812,15,89,Fall,3.7,Store Pickup,0,0
2813,2813,16,91,Fall,3.8,Store Pickup,0,0
2814,2814,6,50,Summer,3.3,2-Day Shipping,0,0
2815,2815,18,32,Winter,3.6,Standard,0,0
2816,2816,1,67,Fall,3.9,Free Shipping,0,0
2817,2817,12,28,Spring,3.5,Free Shipping,0,0
2818,2818,22,65,Winter,3.4,Standard,0,0
2819,2819,7,73,Fall,4.7,Next Day Air,0,0
2820,2820,6,27,Spring,3.0,Free Shipping,0,0
2821,2821,22,89,Summer,3.9,Free Shipping,0,0
2822,2822,10,72,Summer,4.5,Standard,0,0
2823,2823,12,37,Fall,4.1,Standard,0,0
2824,2824,11,63,Summer,4.5,Standard,0,0
2825,2825,20,90,Fall,4.0,Free Shipping,0,0
2826,2826,9,62,Winter,4.3,2-Day Shipping,0,0
2827,2827,9,43,Fall,3.6,Express,0,0
2828,2828,1,96,Fall,3.1,Next Day Air,0,0
2829,2829,19,83,Fall,2.6,Standard,0,0
2830,2830,17,67,Fall,3.4,Next Day Air,0,0
2831,2831,12,90,Spring,2.9,Store Pickup,0,0
2832,2832,16,53,Winter,5.0,Express,0,0
2833,2833,19,37,Summer,4.6,Standard,0,0
2834,2834,3,56,Fall,3.3,Free Shipping,0,0
2835,2835,15,43,Fall,2.9,2-Day Shipping,0,0
2836,2836,18,84,Winter,4.9,Free Shipping,0,0
2837,2837,14,50,Winter,5.0,2-Day Shipping,0,0
2838,2838,10,88,Summer,4.5,Express,0,0
2839,2839,15,50,Fall,3.7,Free Shipping,0,0
2840,2840,19,80,Summer,2.8,Store Pickup,0,0
2841,2841,18,47,Spring,3.5,Store Pickup,0,0
2842,2842,11,33,Winter,3.0,2-Day Shipping,0,0
2843,2843,8,100,Fall,4.3,Standard,0,0
2844,2844,2,26,Summer,3.6,Store Pickup,0,0
2845,2845,20,79,Summer,4.4,Standard,0,0
2846,2846,22,77,Summer,4.1,Express,0,0
2847,2847,21,36,Fall,2.8,Next Day Air,0,0
2848,2848,17,21,Winter,2.8,Free Shipping,0,0
2849,2849,24,72,Fall,4.9,Store Pickup,0,0
2850,2850,8,25,Spring,4.1,Express,0,0
2851,2851,2,79,Spring,3.0,Store Pickup,0,0
2852,2852,1,73,Summer,3.0,Store Pickup,0,0
2853,2853,23,71,Spring,3.0,Store Pickup,0,0
2854,2854,20,48,Winter,3.2,Next Day Air,0,0
2855,2855,4,28,Fall,2.7,Store Pickup,0,0
2856,2856,24,95,Winter,3.8,2-Day Shipping,0,0
2857,2857,15,48,Winter,3.5,2-Day Shipping,0,0
2858,2858,11,93,Spring,3.8,Next Day Air,0,0
2859,2859,3,87,Summer,3.8,2-Day Shipping,0,0
2860,2860,7,32,Fall,3.4,Express,0,0
2861,2861,6,38,Spring,2.9,Next Day Air,0,0
2862,2862,8,54,Fall,3.4,Free Shipping,0,0
2863,2863,8,75,Summer,4.7,Store Pickup,0,0
2864,2864,18,56,Fall,3.9,2-Day Shipping,0,0
2865,2865,2,43,Fall,3.6,Store Pickup,0,0
2866,2866,12,97,Fall,3.7,Free Shipping,0,0
2867,2867,1,75,Summer,3.1,Free Shipping,0,0
2868,2868,5,55,Summer,4.9,Next Day Air,0,0
2869,2869,22,49,Winter,2.6,Next Day Air,0,0
2870,2870,21,58,Summer,4.2,Standard,0,0
2871,2871,17,34,Winter,4.8,Free Shipping,0,0
2872,2872,7,43,Summer,2.7,2-Day Shipping,0,0
2873,2873,17,48,Fall,2.6,Next Day Air,0,0
2874,2874,2,40,Spring,2.6,Free Shipping,0,0
2875,2875,6,29,Summer,3.1,Standard,0,0
2876,2876,14,81,Fall,2.6,Free Shipping,0,0
2877,2877,16,84,Spring,3.4,2-Day Shipping,0,0
2878,2878,21,46,Summer,3.6,Standard,0,0
2879,2879,11,86,Summer,4.3,Next Day Air,0,0
2880,2880,1,57,Winter,4.9,Free Shipping,0,0
2881,2881,12,61,Winter,4.8,Store Pickup,0,0
2882,2882,22,90,Winter,4.2,Free Shipping,0,0
2883,2883,1,51,Winter,2.6,Store Pickup,0,0
2884,2884,21,48,Spring,3.2,Standard,0,0
2885,2885,24,50,Summer,3.4,2-Day Shipping,0,0
2886,2886,22,82,Summer,3.5,Next Day Air,0,0
2887,2887,20,33,Spring,4.2,Free Shipping,0,0
2888,2888,4,28,Winter,2.8,Express,0,0
2889,2889,16,42,Spring,5.0,2-Day Shipping,0,0
2890,2890,13,43,Fall,3.3,Store Pickup,0,0
2891,2891,3,55,Winter,3.7,Free Shipping,0,0
2892,2892,18,73,Winter,2.5,Free Shipping,0,0
2893,2893,11,39,Spring,3.2,Standard,0,0
2894,2894,23,20,Spring,3.1,Free Shipping,0,0
2895,2895,17,32,Spring,3.5,Standard,0,0
2896,2896,16,86,Summer,4.6,Standard,0,0
2897,2897,1,91,Summer,3.3,Free Shipping,0,0
2898,2898,15,59,Fall,2.5,Free Shipping,0,0
2899,2899,5,33,Summer,4.6,Express,0,0
2900,2900,24,64,Spring,4.2,2-Day Shipping,0,0
2901,2901,1,67,Winter,4.0,Standard,0,0
2902,2902,1,43,Winter,2.6,Free Shipping,0,0
2903,2903,24,32,Spring,4.6,Standard,0,0
2904,2904,19,39,Spring,3.5,2-Day Shipping,0,0
2905,2905,4,41,Spring,4.0,2-Day Shipping,0,0
2906,2906,13,53,Winter,4.8,Standard,0,0
2907,2907,8,27,Spring,3.9,Standard,0,0
2908,2908,13,82,Summer,3.7,Next Day Air,0,0
2909,2909,1,87,Winter,3.1,Store Pickup,0,0
2910,2910,22,78,Winter,3.0,Next Day Air,0,0
2911,2911,23,32,Summer,2.9,Store Pickup,0,0
2912,2912,21,38,Fall,2.9,Next Day Air,0,0
2913,2913,10,37,Winter,4.0,Standard,0,0
2914,2914,8,83,Winter,3.5,Express,0,0
2915,2915,2,72,Fall,3.8,Express,0,0
2916,2916,6,30,Fall,4.5,Express,0,0
2917,2917,7,66,Winter,2.7,Express,0,0
2918,2918,6,45,Winter,2.9,Store Pickup,0,0
2919,2919,13,73,Fall,4.9,Free Shipping,0,0
2920,2920,10,67,Winter,3.8,Standard,0,0
2921,2921,13,72,Spring,4.9,Free Shipping,0,0
2922,2922,9,24,Fall,4.6,Standard,0,0
2923,2923,13,68,Winter,3.5,Express,0,0
2924,2924,6,70,Spring,4.2,2-Day Shipping,0,0
2925,2925,6,64,Winter,3.7,Free Shipping,0,0
2926,2926,2,91,Spring,2.8,Store Pickup,0,0
2927,2927,9,82,Winter,4.8,2-Day Shipping,0,0
2928,2928,6,24,Summer,2.7,Express,0,0
2929,2929,17,80,Spring,3.6,Store Pickup,0,0
2930,2930,21,53,Winter,4.5,Next Day Air,0,0
2931,2931,18,50,Spring,4.0,Free Shipping,0,0
2932,2932,17,31,Fall,4.5,2-Day Shipping,0,0
2933,2933,22,88,Spring,3.9,Express,0,0
2934,2934,20,52,Summer,3.8,Standard,0,0
2935,2935,25,22,Fall,4.7,Next Day Air,0,0
2936,2936,5,27,Spring,4.6,Standard,0,0
2937,2937,12,34,Spring,3.6,Express,0,0
2938,2938,9,39,Spring,4.3,2-Day Shipping,0,0
2939,2939,13,53,Fall,3.0,Standard,0,0
2940,2940,2,46,Winter,4.3,Express,0,0
2941,2941,9,85,Summer,4.8,Next Day Air,0,0
2942,2942,12,86,Spring,3.7,Free Shipping,0,0
2943,2943,21,63,Summer,2.6,Free Shipping,0,0
2944,2944,6,44,Spring,3.4,Standard,0,0
2945,2945,5,95,Summer,3.9,Free Shipping,0,0
2946,2946,23,49,Summer,4.8,Free Shipping,0,0
2947,2947,14,77,Spring,2.8,Free Shipping,0,0
2948,2948,17,63,Spring,4.4,Standard,0,0
2949,2949,14,83,Winter,3.1,Standard,0,0
2950,2950,17,93,Spring,3.8,Store Pickup,0,0
2951,2951,3,91,Winter,4.1,2-Day Shipping,0,0
2952,2952,19,99,Fall,4.6,Free Shipping,0,0
2953,2953,23,24,Spring,4.9,Next Day Air,0,0
2954,2954,11,82,Summer,4.8,Next Day Air,0,0
2955,2955,18,28,Winter,3.9,Express,0,0
2956,2956,24,67,Winter,2.6,Free Shipping,0,0
2957,2957,11,88,Fall,3.7,Standard,0,0
2958,2958,17,70,Fall,4.7,Standard,0,0
2959,2959,12,100,Summer,4.5,Standard,0,0
2960,2960,9,28,Summer,4.7,Free Shipping,0,0
2961,2961,8,48,Spring,3.6,Standard,0,0
2962,2962,16,43,Fall,2.8,Free Shipping,0,0
2963,2963,14,40,Fall,4.0,Express,0,0
2964,2964,24,97,Spring,3.6,Free Shipping,0,0
2965,2965,8,25,Fall,3.8,2-Day Shipping,0,0
2966,2966,19,45,Summer,4.4,Standard,0,0
2967,2967,24,49,Fall,2.8,Store Pickup,0,0
2968,2968,5,36,Summer,3.4,Free Shipping,0,0
2969,2969,2,48,Fall,4.9,Express,0,0
2970,2970,23,62,Fall,4.3,Next Day Air,0,0
2971,2971,17,74,Winter,3.4,Free Shipping,0,0
2972,2972,9,100,Fall,3.9,Next Day Air,0,0
2973,2973,15,39,Fall,4.2,Free Shipping,0,0
2974,2974,24,65,Summer,2.7,Store Pickup,0,0
2975,2975,5,99,Summer,4.1,Store Pickup,0,0
2976,2976,19,68,Winter,4.5,2-Day Shipping,0,0
2977,2977,8,97,Summer,2.8,Express,0,0
2978,2978,7,47,Winter,3.4,Standard,0,0
2979,2979,7,56,Spring,3.9,Free Shipping,0,0
2980,2980,3,91,Fall,2.6,Next Day Air,0,0
2981,2981,25,93,Fall,4.4,2-Day Shipping,0,0
2982,2982,14,36,Winter,4.9,Standard,0,0
2983,2983,11,45,Summer,3.6,Store Pickup,0,0
2984,2984,14,44,Winter,2.8,2-Day Shipping,0,0
2985,2985,25,32,Spring,4.3,2-Day Shipping,0,0
2986,2986,23,36,Summer,3.0,Express,0,0
2987,2987,23,85,Summer,3.3,2-Day Shipping,0,0
2988,2988,12,36,Winter,2.5,Store Pickup,0,0
2989,2989,21,55,Spring,5.0,2-Day Shipping,0,0
2990,2990,23,20,Summer,4.3,2-Day Shipping,0,0
2991,2991,6,91,Fall,4.2,Free Shipping,0,0
2992,2992,11,71,Summer,3.9,Standard,0,0
2993,2993,21,64,Spring,3.9,Store Pickup,0,0
2994,2994,15,21,Spring,4.2,Free Shipping,0,0
2995,2995,2,100,Winter,3.5,Store Pickup,0,0
2996,2996,3,96,Summer,2.5,Standard,0,0
2997,2997,17,91,Spring,2.9,Express,0,0
2998,2998,2,40,Spring,2.7,Next Day Air,0,0
2999,2999,16,53,Summer,4.7,Express,0,0
3000,3000,13,48,Winter,3.8,Standard,0,0
3001,3001,4,70,Winter,3.7,Express,0,0
3002,3002,8,29,Summer,4.7,Express,0,0
3003,3003,23,29,Fall,3.6,Next Day Air,0,0
3004,3004,1,53,Fall,2.8,Express,0,0
3005,3005,12,79,Winter,3.7,Store Pickup,0,0
3006,3006,7,65,Spring,3.5,Express,0,0
3007,3007,11,99,Summer,3.7,Store Pickup,0,0
3008,3008,13,60,Winter,3.0,Next Day Air,0,0
3009,3009,10,86,Winter,4.9,Free Shipping,0,0
3010,3010,23,73,Winter,4.6,Free Shipping,0,0
3011,3011,23,45,Winter,3.3,Free Shipping,0,0
3012,3012,23,70,Summer,3.0,Next Day Air,0,0
3013,3013,23,65,Fall,3.5,Standard,0,0
3014,3014,12,55,Summer,4.2,Store Pickup,0,0
3015,3015,18,65,Spring,4.5,Express,0,0
3016,3016,19,21,Spring,2.8,Express,0,0
3017,3017,1,26,Summer,4.9,Store Pickup,0,0
3018,3018,13,71,Summer,3.3,Next Day Air,0,0
3019,3019,24,41,Summer,3.0,Free Shipping,0,0
3020,3020,15,44,Winter,3.9,2-Day Shipping,0,0
3021,3021,3,81,Fall,2.8,Store Pickup,0,0
3022,3022,13,77,Summer,4.5,2-Day Shipping,0,0
3023,3023,4,26,Fall,4.0,Free Shipping,0,0
3024,3024,22,31,Summer,2.9,Express,0,0
3025,3025,1,82,Spring,4.0,Free Shipping,0,0
3026,3026,10,60,Summer,3.4,Store Pickup,0,0
3027,3027,6,70,Fall,2.5,Free Shipping,0,0
3028,3028,16,26,Winter,2.8,2-Day Shipping,0,0
3029,3029,11,100,Summer,3.0,Free Shipping,0,0
3030,3030,11,82,Summer,3.1,Free Shipping,0,0
3031,3031,5,24,Spring,2.6,2-Day Shipping,0,0
3032,3032,1,74,Summer,4.9,2-Day Shipping,0,0
3033,3033,22,58,Summer,3.5,Next Day Air,0,0
3034,3034,2,56,Spring,2.6,Store Pickup,0,0
3035,3035,24,37,Spring,3.5,2-Day Shipping,0,0
3036,3036,9,64,Spring,4.5,Free Shipping,0,0
3037,3037,16,58,Spring,4.3,Next Day Air,0,0
3038,3038,23,44,Summer,4.8,Next Day Air,0,0
3039,3039,17,39,Summer,4.2,Free Shipping,0,0
3040,3040,1,48,Spring,3.2,Next Day Air,0,0
