,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Avg_no_of_yearly_purchases,Aggregate,Depandancy_Score,aggval,Value,Satisfaction_flag,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
1021,1022,55,Male,Coat,Outerwear,51.0,Massachusetts,S,Lavender,Winter,4.9,1,2-Day Shipping,1,1,39.0,PayPal,Weekly,57.0,2.2631885118707586,37.337526933438966,0.26318851187075865,45.83795496060192,Good,4,4,2,442,Loyal Customer
1022,1023,61,Male,Handbag,Accessories,41.0,Nebraska,M,Lavender,Winter,4.9,1,Store Pickup,1,1,7.0,Cash,Annually,1.0,-1.8367586793679793,78.06827833238061,-3.8367586793679793,81.73976569211061,Good,1,1,2,112,Hibernating
1023,1024,61,Male,Sunglasses,Accessories,71.0,Maine,S,Turquoise,Winter,3.5,1,Free Shipping,1,1,29.0,Bank Transfer,Every 3 Months,4.0,1.0313414797857452,49.57525900291458,-0.9686585202142548,56.62481072562089,Average,2,3,4,234,At Risk
1024,1025,28,Male,T-shirt,Clothing,66.0,Pennsylvania,M,Purple,Summer,3.5,1,Free Shipping,1,1,18.0,Venmo,Quarterly,3.0,0.032604144820993164,59.49717267785637,-1.967395855179007,65.37040599743764,Average,1,2,3,123,Need Attention
1025,1026,60,Male,Shirt,Clothing,84.0,Nebraska,M,Olive,Winter,4.9,1,Free Shipping,1,1,15.0,Credit Card,Annually,1.0,0.53275348189956,54.52846031140815,-1.4672465181004402,60.990772309556164,Good,1,2,4,124,Need Attention
1026,1027,49,Male,Handbag,Accessories,95.0,Virginia,L,Turquoise,Winter,3.0,1,Express,1,1,39.0,PayPal,Bi-Weekly,114.0,5.609661038817482,4.092137614833452,3.6096610388174817,16.534059647663753,Average,5,4,5,545,Champion
1027,1028,33,Male,Jewelry,Accessories,90.0,Ohio,L,Teal,Summer,2.8,1,Next Day Air,1,1,11.0,Cash,Monthly,12.0,0.7964633492691549,51.90864582398458,-1.2035366507308451,58.68155677464242,Average,3,2,5,325,Promising
1028,1029,45,Male,Hoodie,Clothing,36.0,Nebraska,S,Lavender,Summer,3.7,1,Standard,1,1,4.0,Cash,Fortnightly,28.0,-1.5504644580505307,75.22410053898045,-3.5504644580505307,79.23278682925404,Average,3,1,2,312,Need Attention
1029,1030,29,Male,Gloves,Accessories,22.0,Ohio,M,Purple,Spring,3.6,1,2-Day Shipping,1,1,33.0,Venmo,Bi-Weekly,114.0,2.1118365897441267,38.84112618151349,0.11183658974412669,47.163291070699145,Average,5,4,1,541,Loyal Customer
1030,1031,58,Male,Coat,Outerwear,89.0,Kentucky,L,Blue,Winter,3.3,1,Next Day Air,1,1,37.0,Debit Card,Quarterly,3.0,2.3191005042066464,36.78207161808294,0.3191005042066464,45.34835310164282,Average,1,4,5,145,At Risk
1031,1032,22,Male,Sandals,Footwear,50.0,Tennessee,M,Teal,Spring,3.4,1,Free Shipping,1,1,32.0,Cash,Quarterly,3.0,0.3261708579300725,56.58074662334478,-1.6738291420699274,62.799744454860814,Average,1,4,2,142,Need Attention
1032,1033,55,Male,Boots,Footwear,36.0,Maine,M,Lavender,Fall,4.0,1,Free Shipping,1,1,44.0,Credit Card,Quarterly,3.0,0.5657350321594309,54.20080649985245,-1.4342649678405692,60.70196435183613,Good,1,5,2,152,Need Attention
1033,1034,19,Male,Pants,Clothing,52.0,Montana,S,Silver,Spring,4.6,1,Free Shipping,1,1,41.0,Bank Transfer,Quarterly,3.0,1.0336631076581346,49.552194889329606,-0.9663368923418654,56.60448103829183,Good,1,5,3,153,At Risk
1034,1035,68,Male,Socks,Clothing,29.000000000000004,Maryland,M,Olive,Fall,4.2,1,Next Day Air,1,1,44.0,Bank Transfer,Weekly,57.0,1.6803608571538426,43.12760353818922,-0.31963914284615735,50.941573903170244,Good,4,5,1,451,Loyal Customer
1035,1036,61,Male,Blouse,Clothing,89.0,Georgia,M,Brown,Fall,2.8,1,Express,1,1,32.0,Venmo,Annually,1.0,1.9207367119158234,40.73959980888747,-0.0792632880841766,48.83668619619423,Average,1,4,5,145,At Risk
1036,1037,68,Male,Handbag,Accessories,47.0,Hawaii,M,Yellow,Fall,3.7,1,2-Day Shipping,1,1,13.0,Bank Transfer,Monthly,12.0,-0.8807808223549458,68.57115687674391,-2.8807808223549456,73.36860028799586,Average,3,2,2,322,Promising
1037,1038,52,Male,Jewelry,Accessories,25.0,Rhode Island,XL,Brown,Spring,3.4,1,Standard,1,1,48.0,Debit Card,Quarterly,3.0,0.3781614032474886,56.0642487569956,-1.6218385967525113,62.344481342740146,Average,1,5,1,151,Need Attention
1038,1039,41,Male,Pants,Clothing,74.0,Nebraska,XL,Cyan,Fall,3.0,1,Express,1,1,3.0,Bank Transfer,Weekly,57.0,0.742210928217498,52.44761419883774,-1.257789071782502,59.15662634541273,Average,4,1,4,414,Recent Customer
1039,1040,29,Male,Belt,Accessories,46.0,Michigan,M,Magenta,Fall,4.8,1,Standard,1,1,39.0,Venmo,Monthly,12.0,0.876890421193512,51.109646490701444,-1.123109578806488,57.97728489521724,Good,3,4,2,342,Loyal Customer
1040,1041,68,Male,Jeans,Clothing,22.0,North Carolina,S,Magenta,Fall,4.0,1,Next Day Air,1,1,7.0,Cash,Fortnightly,28.0,-1.9339414745002674,79.03373668687995,-3.9339414745002674,82.59076160851026,Good,3,1,1,311,Lost
1041,1042,36,Male,Shirt,Clothing,25.0,Minnesota,M,Orange,Summer,4.9,1,Next Day Air,1,1,11.0,Cash,Fortnightly,28.0,-1.5303576900694416,75.02435070565967,-3.5303576900694416,79.05671885939775,Good,3,2,1,321,Promising
1042,1043,55,Male,Belt,Accessories,80.0,Maryland,M,Maroon,Spring,4.9,1,Next Day Air,1,1,47.0,Credit Card,Weekly,57.0,4.041543259795531,19.670537150829926,2.0415432597955308,30.265521318063993,Good,4,5,4,454,Champion
1043,1044,28,Male,Jeans,Clothing,76.0,Hawaii,M,Green,Spring,3.3,1,2-Day Shipping,1,1,28.0,Debit Card,Fortnightly,28.0,1.799999898073061,41.939054562802,-0.20000010192693907,49.89393645741006,Average,3,3,4,334,Promising
1044,1045,39,Male,Jeans,Clothing,30.0,Oregon,L,Teal,Summer,4.4,1,Next Day Air,1,1,17.0,Bank Transfer,Every 3 Months,4.0,-1.5306268182902032,75.02702434854895,-3.5306268182902034,79.05907552156768,Good,2,2,1,221,About to Sleep
1045,1046,54,Male,Sweater,Clothing,79.0,New Mexico,L,Black,Fall,3.5,1,2-Day Shipping,1,1,11.0,PayPal,Bi-Weekly,114.0,2.9957021954241174,30.06040082681699,0.9957021954241174,39.423587555731224,Average,5,2,4,524,Potential Loyalist
1046,1047,40,Male,Sneakers,Footwear,22.0,Illinois,M,Magenta,Winter,4.2,1,Standard,1,1,12.0,Venmo,Annually,1.0,-2.2929097455114453,82.59989174319585,-4.292909745511445,85.73412183324682,Good,1,2,1,121,Hibernating
1047,1048,31,Male,Socks,Clothing,36.0,Utah,S,Olive,Fall,4.2,1,Standard,1,1,7.0,Credit Card,Fortnightly,28.0,-1.342784061157499,73.16090844851652,-3.342784061157499,77.41420186849372,Good,3,1,2,312,Need Attention
1048,1049,30,Male,Socks,Clothing,77.0,Maine,L,Yellow,Fall,2.7,1,Standard,1,1,19.0,Venmo,Fortnightly,28.0,1.2191842369184491,47.70914310288215,-0.7808157630815509,54.979937072546946,Average,3,2,4,324,Promising
1049,1050,45,Male,Sunglasses,Accessories,33.0,Virginia,S,Purple,Fall,2.8,1,Store Pickup,1,1,24.0,Cash,Quarterly,3.0,-0.9454775357008972,69.21388363021373,-2.9454775357008973,73.9351268916703,Average,1,3,1,131,Lost
1050,1051,48,Male,Sneakers,Footwear,64.0,Florida,M,Beige,Winter,3.8,1,Next Day Air,1,1,19.0,Venmo,Monthly,12.0,0.2524139733473362,57.313481263517595,-1.7475860266526637,63.4456078250266,Average,3,2,3,323,Promising
1051,1052,45,Male,Socks,Clothing,53.0,Ohio,M,Indigo,Fall,2.6,1,Free Shipping,1,1,39.0,PayPal,Annually,1.0,0.8852052417848267,51.02704325835852,-1.1147947582151732,57.90447490493889,Average,1,4,3,143,At Risk
1052,1053,60,Male,Shoes,Footwear,36.0,Virginia,XL,Pink,Fall,3.0,1,2-Day Shipping,1,1,1.0,Credit Card,Fortnightly,28.0,-1.7581448549435628,77.28729262944441,-3.7581448549435628,81.05137179001434,Average,3,1,2,312,Need Attention
1053,1054,59,Male,Blouse,Clothing,70.0,Kansas,M,Blue,Spring,3.3,0,2-Day Shipping,1,1,10.0,Debit Card,Bi-Weekly,114.0,1.5464456307394225,44.45797867259936,-0.45355436926057746,52.11422293705817,Average,5,1,4,514,Recent Customer
1054,1055,18,Male,Shorts,Clothing,96.0,Arkansas,L,Cyan,Winter,4.9,0,Express,1,1,48.0,PayPal,Quarterly,3.0,2.3761739994858138,36.215077401022775,0.37617399948581376,44.848580365623945,Good,1,5,5,155,At Risk
1055,1056,70,Male,Jacket,Outerwear,27.0,Massachusetts,M,Orange,Spring,3.3,0,Next Day Air,1,1,24.0,Debit Card,Annually,1.0,-2.2510605103169015,82.18414229193772,-4.2510605103169015,85.36766264459592,Average,1,3,1,131,Lost
1056,1057,20,Male,Sweater,Clothing,64.0,Idaho,L,Black,Winter,2.9,0,2-Day Shipping,1,1,42.0,Venmo,Fortnightly,28.0,1.2624687292800743,47.2791351501997,-0.7375312707199257,54.60090983636759,Average,3,5,3,353,Loyal Customer
1057,1058,65,Male,Jacket,Outerwear,23.0,Wisconsin,S,Maroon,Spring,4.4,0,2-Day Shipping,1,1,20.0,Credit Card,Weekly,57.0,-1.2344354951373118,72.08452421692677,-3.234435495137312,76.46543118222743,Good,4,2,1,421,Potential Loyalist
1058,1059,29,Male,Scarf,Accessories,33.0,New Mexico,L,Violet,Summer,3.1,0,Next Day Air,1,1,49.0,Bank Transfer,Every 3 Months,4.0,-0.1886926628577481,61.69563642348791,-2.188692662857748,67.3082251288028,Average,2,5,1,251,Need Attention
1059,1060,22,Male,Jacket,Outerwear,34.0,North Carolina,M,Beige,Winter,2.5,0,Standard,1,1,25.0,Debit Card,Monthly,12.0,-1.598991118601104,75.70618658909592,-3.598991118601104,79.65771790793764,Poor,3,3,1,331,Promising
1060,1061,27,Male,Sweater,Clothing,35.0,Iowa,S,Gray,Summer,2.6,0,Next Day Air,1,1,21.0,Debit Card,Every 3 Months,4.0,-2.04259197481041,80.11312047186132,-4.04259197481041,83.54217622827758,Average,2,3,1,231,Need Attention
1061,1062,36,Male,Coat,Outerwear,62.0,Idaho,M,Gray,Summer,4.4,0,Free Shipping,1,1,12.0,Venmo,Every 3 Months,4.0,-1.5255438683284521,74.97652799783798,-3.525543868328452,79.01456589766947,Good,2,2,3,223,About to Sleep
1062,1063,59,Male,Boots,Footwear,75.0,Ohio,M,Brown,Fall,2.6,0,Next Day Air,1,1,21.0,Debit Card,Every 3 Months,4.0,-0.3535707938310723,63.33361121939439,-2.3535707938310724,68.75200554251606,Average,2,3,4,234,At Risk
1063,1064,62,Male,Hoodie,Clothing,29.000000000000004,Alabama,S,Indigo,Summer,3.3,0,Free Shipping,1,1,35.0,Cash,Monthly,12.0,-1.1178507765800823,70.92631827744114,-3.1178507765800823,75.44453937445681,Average,3,4,1,341,Loyal Customer
1064,1065,34,Male,Hat,Accessories,28.0,Wyoming,M,Violet,Spring,3.5,0,Express,1,1,42.0,Credit Card,Every 3 Months,4.0,-0.8844079032305727,68.60718995779547,-2.8844079032305725,73.4003613729637,Average,2,5,1,251,Need Attention
1065,1066,59,Male,T-shirt,Clothing,20.0,Alabama,XL,Blue,Spring,4.1,0,Store Pickup,1,1,3.0,PayPal,Every 3 Months,4.0,-3.922057299035852,98.78458898432007,-5.922057299035853,100.0,Good,2,1,1,211,About to Sleep
1066,1067,49,Male,Coat,Outerwear,96.0,Mississippi,M,Red,Winter,4.0,0,Store Pickup,1,1,11.0,PayPal,Bi-Weekly,114.0,2.713536197340336,32.863566961674536,0.713536197340336,41.89441700439309,Good,5,2,5,525,Potential Loyalist
1067,1068,18,Male,Dress,Clothing,43.0,Pennsylvania,S,Peach,Summer,2.7,0,2-Day Shipping,1,1,22.0,PayPal,Quarterly,3.0,-1.6616758383847507,76.3289252778956,-3.6616758383847507,80.20662618418064,Average,1,3,2,132,Need Attention
1068,1069,55,Male,Shirt,Clothing,94.0,Wyoming,M,Olive,Fall,2.5,0,Standard,1,1,47.0,Credit Card,Weekly,57.0,3.6327006731382987,23.732166479622492,1.6327006731382987,33.84561356815797,Poor,4,5,5,455,Champion
1069,1070,38,Male,Skirt,Clothing,81.0,Maryland,XL,White,Fall,4.3,0,Next Day Air,1,1,33.0,Venmo,Every 3 Months,4.0,0.730503970887955,52.563916469668605,-1.269496029112045,59.259140096610594,Good,2,4,4,244,At Risk
1070,1071,50,Male,Jewelry,Accessories,75.0,North Carolina,M,Magenta,Summer,3.3,0,Free Shipping,1,1,50.0,Debit Card,Weekly,57.0,3.0380960090661446,29.639241284080352,1.0380960090661446,39.05235968313439,Average,4,5,4,454,Champion
1071,1072,61,Male,Hat,Accessories,81.0,Pennsylvania,M,Beige,Summer,2.6,0,Express,1,1,46.0,Credit Card,Monthly,12.0,1.8393715473008398,41.547918584199685,-0.16062845269916015,49.549172626845696,Average,3,5,4,354,Loyal Customer
1072,1073,48,Male,Shorts,Clothing,92.0,Idaho,L,Gold,Fall,,0,Express,1,1,34.0,Debit Card,Fortnightly,28.0,1.8909691642508597,41.035324248043345,-0.1090308357491403,49.097350251695346,Poor,3,4,5,345,Loyal Customer
1073,1074,22,Male,Scarf,Accessories,96.0,California,XL,Purple,Spring,4.0,0,Store Pickup,1,1,33.0,Credit Card,Monthly,12.0,1.5728061036316212,44.196101673201646,-0.4271938963683788,51.883393449646455,Good,3,4,5,345,Loyal Customer
1074,1075,48,Male,Jewelry,Accessories,71.0,Tennessee,S,White,Fall,2.6,0,Standard,1,1,45.0,Bank Transfer,Fortnightly,28.0,1.7657278328444899,42.27952894055405,-0.23427216715551014,50.19404500559902,Average,3,5,4,354,Loyal Customer
1075,1076,57,Male,Sunglasses,Accessories,50.0,Missouri,L,Indigo,Summer,4.9,0,Next Day Air,1,1,32.0,Debit Card,Bi-Weekly,114.0,2.2249246174653194,37.71765796876394,0.22492461746531944,46.173018567696694,Good,5,4,2,542,Loyal Customer
1076,1077,33,Male,Coat,Outerwear,72.0,North Dakota,L,Charcoal,Spring,2.9,0,Standard,1,1,47.0,Venmo,Bi-Weekly,114.0,4.1922882514691135,18.172967427587434,2.1922882514691135,28.945499886726324,Average,5,5,4,554,Champion
1077,1078,58,Male,Jacket,Outerwear,28.0,West Virginia,M,Pink,Winter,3.7,0,Standard,1,1,5.0,PayPal,Quarterly,3.0,-3.4719143636458485,94.31266309353303,-5.4719143636458485,96.05825496898292,Average,1,1,1,111,Hibernating
1078,1079,37,Male,Sweater,Clothing,59.0,Arizona,M,Silver,Fall,4.4,0,Express,1,1,49.0,Credit Card,Fortnightly,28.0,1.5359286744080642,44.56245892900887,-0.46407132559193576,52.20631626364708,Good,3,5,3,353,Loyal Customer
1079,1080,18,Male,Coat,Outerwear,33.0,Oklahoma,S,Blue,Summer,4.4,0,Free Shipping,1,1,48.0,Bank Transfer,Monthly,12.0,-0.04900027194567769,60.30786829351739,-2.049000271945678,66.08498747591932,Good,3,5,1,351,Loyal Customer
1080,1081,65,Male,Scarf,Accessories,59.0,Pennsylvania,L,Blue,Fall,3.8,0,Express,1,1,22.0,Cash,Every 3 Months,4.0,-0.9599524672584636,69.35768422355986,-2.9599524672584634,74.06187882990058,Average,2,3,3,233,At Risk
1081,1082,62,Male,Belt,Accessories,30.0,Idaho,XL,Brown,Spring,4.5,0,Standard,1,1,45.0,Credit Card,Annually,1.0,-0.6706211434922292,66.48333446475513,-2.6706211434922293,71.52830511784167,Good,1,5,1,151,Need Attention
1082,1083,54,Male,Hat,Accessories,85.0,South Carolina,XL,Cyan,Winter,2.6,0,Next Day Air,1,1,30.0,Venmo,Quarterly,3.0,0.6656107933583054,53.20859498823482,-1.3343892066416947,59.82738706877021,Average,1,3,5,135,At Risk
1083,1084,35,Male,Backpack,Accessories,97.0,Washington,L,Teal,Summer,3.3,0,Store Pickup,1,1,43.0,Cash,Weekly,57.0,3.4824700658543737,25.224626072972722,1.4824700658543737,35.16113071440626,Average,4,5,5,455,Champion
1084,1085,34,Male,T-shirt,Clothing,36.0,Arkansas,S,Purple,Fall,4.1,0,Next Day Air,1,1,48.0,Cash,Quarterly,3.0,-0.15735777198319345,61.38434127972319,-2.1573577719831936,67.03383639426623,Good,1,5,2,152,Need Attention
1085,1086,25,Male,Jewelry,Accessories,85.0,Utah,M,Turquoise,Winter,3.0,0,Store Pickup,1,1,23.0,Venmo,Fortnightly,28.0,0.8338956689716925,51.5367760322595,-1.1661043310283075,58.35377497782475,Average,3,3,5,335,Promising
1086,1087,53,Male,Sunglasses,Accessories,62.0,Alaska,M,Olive,Winter,3.0,0,Free Shipping,1,1,27.0,PayPal,Bi-Weekly,114.0,2.385496976937401,36.12245867713043,0.38549697693740104,44.76694229656874,Average,5,3,3,533,Potential Loyalist
1087,1088,45,Male,Jeans,Clothing,71.0,West Virginia,S,White,Winter,3.4,0,Next Day Air,1,1,7.0,Bank Transfer,Monthly,12.0,-1.2827289075534063,72.56429307334761,-3.2827289075534063,76.88831978817005,Average,3,1,4,314,Need Attention
1088,1089,49,Male,Pants,Clothing,21.0,Louisiana,M,Turquoise,Winter,2.7,0,Free Shipping,1,1,2.0,PayPal,Weekly,57.0,-2.564968935544469,85.30265222233376,-4.564968935544469,88.11644948107737,Average,4,1,1,411,Recent Customer
1089,1090,40,Male,Backpack,Accessories,61.0,Arizona,M,Silver,Spring,3.8,0,Next Day Air,1,1,33.0,PayPal,Bi-Weekly,114.0,2.758632241198981,32.41556222751422,0.7586322411989812,41.49952664219217,Average,5,4,3,543,Loyal Customer
1090,1091,38,Male,Scarf,Accessories,58.0,Connecticut,M,Violet,Spring,4.2,0,Store Pickup,1,1,27.0,Cash,Fortnightly,28.0,-0.029286432331985024,60.112021990389444,-2.0292864323319852,65.91236024303336,Good,3,3,3,333,Promising
1091,1092,44,Male,Sweater,Clothing,80.0,North Carolina,L,Lavender,Spring,4.7,0,Store Pickup,1,1,6.0,Credit Card,Fortnightly,28.0,-0.554087561044571,65.32563653478019,-2.554087561044571,70.50786109118667,Good,3,1,4,314,Need Attention
1092,1093,68,Male,Jewelry,Accessories,50.0,South Dakota,L,Magenta,Spring,4.1,0,2-Day Shipping,1,1,20.0,Venmo,Quarterly,3.0,-1.5045507296420544,74.76797255235653,-3.5045507296420544,78.83073628801257,Good,1,2,2,122,Hibernating
1093,1094,60,Male,Sneakers,Footwear,48.0,Delaware,S,Indigo,Winter,4.2,0,2-Day Shipping,1,1,46.0,Venmo,Every 3 Months,4.0,0.23700988311647198,57.466512544276746,-1.762990116883528,63.58049608240254,Good,2,5,2,252,Need Attention
1094,1095,25,Male,Jewelry,Accessories,40.0,Connecticut,M,Black,Winter,4.8,0,Next Day Air,1,1,25.0,Cash,Quarterly,3.0,-1.5806720300651693,75.52419638136669,-3.5806720300651693,79.49730402485244,Good,1,3,2,132,Need Attention
1095,1096,19,Male,Coat,Outerwear,34.0,Tennessee,S,Peach,Summer,3.0,0,Free Shipping,1,1,30.0,Bank Transfer,Quarterly,3.0,-1.4878912123903505,74.60246928513017,-3.4878912123903505,78.68485469311615,Average,1,3,1,131,Lost
1096,1097,57,Male,Coat,Outerwear,46.0,New Hampshire,S,Beige,Fall,2.6,0,Standard,1,1,48.0,Credit Card,Annually,1.0,0.21266772579253768,57.70833867330442,-1.7873322742074622,63.79365188277675,Average,1,5,2,152,Need Attention
1097,1098,58,Male,Sunglasses,Accessories,27.0,Vermont,M,Black,Summer,3.2,0,Store Pickup,1,1,47.0,Bank Transfer,Weekly,57.0,0.8035901949979074,51.837844477504625,-1.1964098050020926,58.61914946680853,Average,4,5,1,451,Loyal Customer
1098,1099,49,Male,Handbag,Accessories,98.0,Idaho,S,Turquoise,Spring,3.6,0,Next Day Air,1,1,27.0,Credit Card,Weekly,57.0,2.417066811949354,35.80882949080206,0.41706681194935413,44.49049623798387,Average,4,3,5,435,Potential Loyalist
1099,1100,19,Male,Sweater,Clothing,73.0,North Carolina,M,Peach,Fall,2.6,0,Next Day Air,1,1,45.0,Bank Transfer,Fortnightly,28.0,1.850178891893457,41.44055347793069,-0.14982110810654303,49.45453647131095,Average,3,5,4,354,Loyal Customer
1100,1101,50,Male,Pants,Clothing,28.0,Nevada,L,Gold,Spring,4.4,0,Express,1,1,2.0,Credit Card,Weekly,57.0,-2.2693902288730845,82.36623810315203,-4.2693902288730845,85.52816961106909,Good,4,1,1,411,Recent Customer
1101,1102,30,Male,Gloves,Accessories,76.0,Delaware,XL,Silver,Fall,3.0,0,Free Shipping,1,1,39.0,Cash,Fortnightly,28.0,1.561494686680844,44.30847446492355,-0.4385053133191561,51.98244359139945,Average,3,4,4,344,Loyal Customer
1102,1103,52,Male,Sweater,Clothing,83.0,Texas,M,Peach,Fall,2.9,0,Express,1,1,24.0,Cash,Fortnightly,28.0,0.8186714088870696,51.688020798061544,-1.1813285911129303,58.48708852519271,Average,3,3,4,334,Promising
1103,1104,35,Male,Hoodie,Clothing,23.0,Tennessee,S,Charcoal,Spring,4.3,0,Free Shipping,1,1,8.0,Debit Card,Bi-Weekly,114.0,-0.5766078548399878,65.54936343789063,-2.5766078548399878,70.70506346666818,Good,5,1,1,511,Recent Customer
1104,1105,35,Male,Hat,Accessories,28.0,Delaware,M,Beige,Fall,3.1,0,Express,1,1,8.0,Bank Transfer,Quarterly,3.0,-3.2642339667528173,92.2494710030691,-5.264233966752817,94.23967000822263,Average,1,1,1,111,Hibernating
1105,1106,33,Male,T-shirt,Clothing,83.0,Massachusetts,S,Olive,Spring,3.0,0,Next Day Air,1,1,6.0,Venmo,Every 3 Months,4.0,-1.0541685421003633,70.2936698212207,-3.0541685421003635,74.88689620916529,Average,2,1,4,214,About to Sleep
1106,1107,52,Male,Skirt,Clothing,96.0,Minnesota,L,Violet,Winter,3.6,0,Store Pickup,1,1,12.0,Venmo,Fortnightly,28.0,0.5368817051332276,54.48744865286553,-1.4631182948667725,60.954622895361446,Average,3,2,5,325,Promising
1107,1108,69,Male,Sneakers,Footwear,62.0,Texas,M,Peach,Fall,2.8,0,Store Pickup,1,1,26.0,Bank Transfer,Weekly,57.0,0.8277209501036062,51.59811851484362,-1.1722790498963938,58.40784484208934,Average,4,3,3,433,Potential Loyalist
1108,1109,27,Male,Shorts,Clothing,25.0,Nebraska,M,Teal,Fall,2.8,0,Standard,1,1,50.0,Cash,Fortnightly,28.0,0.16948746953997074,58.13731109678446,-1.8305125304600294,64.17176635962427,Average,3,5,1,351,Loyal Customer
1109,1110,66,Male,Hoodie,Clothing,97.0,Oklahoma,L,Violet,Winter,,0,Next Day Air,1,1,2.0,Venmo,Weekly,57.0,0.6441713083162737,53.42158464264656,-1.3558286916837263,60.01512517813046,Poor,4,1,5,415,Recent Customer
1110,1111,28,Male,Hoodie,Clothing,61.0,Texas,L,Cyan,Fall,3.0,0,Standard,1,1,31.0,Cash,Bi-Weekly,114.0,2.620178643270293,33.79102362115685,0.6201786432702932,42.711916616032376,Average,5,4,3,543,Loyal Customer
1111,1112,22,Male,Shoes,Footwear,66.0,New York,S,Olive,Summer,4.1,0,Next Day Air,1,1,4.0,Credit Card,Bi-Weekly,114.0,0.9621827188554255,50.26231377877394,-1.0378172811445745,57.230409927154945,Good,5,1,3,513,Recent Customer
1112,1113,69,Male,Hoodie,Clothing,67.0,Washington,XL,Pink,Spring,4.6,0,Free Shipping,1,1,32.0,PayPal,Quarterly,3.0,0.04400485984629121,59.383912758202314,-1.9559951401537088,65.27057390352269,Good,1,4,3,143,At Risk
1113,1114,28,Male,Sunglasses,Accessories,80.0,Maryland,M,Purple,Summer,4.8,0,Next Day Air,1,1,11.0,PayPal,Bi-Weekly,114.0,2.037927724948601,39.575370662661314,0.03792772494860097,47.8104852786977,Good,5,2,4,524,Potential Loyalist
1114,1115,55,Male,Skirt,Clothing,25.0,New Hampshire,L,Violet,Fall,2.6,0,Next Day Air,1,1,47.0,Bank Transfer,Every 3 Months,4.0,-0.6649504969823035,66.42699966762393,-2.6649504969823035,71.47864923979532,Average,2,5,1,251,Need Attention
1115,1116,30,Male,Hat,Accessories,58.0,New York,S,Peach,Fall,4.0,0,2-Day Shipping,1,1,37.0,Cash,Weekly,57.0,1.4203136206134555,45.71103177505588,-0.5796863793865445,53.21871705454436,Good,4,4,3,443,Loyal Customer
1116,1117,67,Male,Backpack,Accessories,96.0,Hawaii,M,Charcoal,Winter,4.2,0,Express,1,1,39.0,PayPal,Fortnightly,28.0,2.4060052771705127,35.91871983869009,0.4060052771705127,44.58735824851869,Good,3,4,5,345,Loyal Customer
